장기요양기관코드,기관유형코드,기관유형코드명,시설장,사무국장,사회복지사,의사_전임,의사_촉탁,간호사,간호조무사,치위생사,물리치료사,작업치료사,요양보호사,영양사,기타
34572000063,C01,재가장기요양기관 방문요양,1,0,2,0,0,0,0,0,0,0,36,0,0
34572000063,C02,재가장기요양기관 방문목욕,1,0,0,0,0,0,0,0,0,0,6,0,0
34573000022,C01,재가장기요양기관 방문요양,1,0,1,0,0,0,0,0,0,0,52,0,0
34573000022,C02,재가장기요양기관 방문목욕,0,0,0,0,0,0,0,0,0,0,0,0,0
34573000025,C01,재가장기요양기관 방문요양,0,0,0,0,0,0,0,0,0,0,0,0,0
34573000025,C02,재가장기요양기관 방문목욕,0,0,0,0,0,0,0,0,0,0,0,0,0
34573000027,C01,재가장기요양기관 방문요양,1,0,3,0,0,0,0,0,0,0,103,0,0
34573000027,C02,재가장기요양기관 방문목욕,1,0,1,0,0,0,0,0,0,0,22,0,2
34573000034,C03,재가장기요양기관 주야간보호,0,0,0,0,0,0,0,0,0,0,0,0,0
34573000037,C01,재가장기요양기관 방문요양,1,0,2,0,0,0,0,0,0,0,61,0,2
34573000037,C02,재가장기요양기관 방문목욕,1,0,1,0,0,0,0,0,0,0,50,0,2
34573000042,C03,재가장기요양기관 주야간보호,1,0,2,0,0,0,2,0,0,0,8,0,0
34573000044,C01,재가장기요양기관 방문요양,1,0,0,0,0,0,0,0,0,0,0,0,0
34573000044,C02,재가장기요양기관 방문목욕,0,0,0,0,0,0,0,0,0,0,0,0,0
34573000049,C01,재가장기요양기관 방문요양,1,0,1,0,0,0,0,0,0,0,67,0,0
34573000049,C02,재가장기요양기관 방문목욕,1,0,0,0,0,0,0,0,0,0,31,0,0
34573000052,C01,재가장기요양기관 방문요양,1,0,1,0,0,0,0,0,0,0,14,0,0
34574000025,C01,재가장기요양기관 방문요양,1,0,3,0,0,0,0,0,0,0,38,0,0
34574000025,C02,재가장기요양기관 방문목욕,1,0,3,0,0,0,0,0,0,0,38,0,0
34574000026,C01,재가장기요양기관 방문요양,1,0,1,0,0,0,0,0,0,0,16,0,0
34574000026,C02,재가장기요양기관 방문목욕,1,0,1,0,0,0,0,0,0,0,16,0,0
34574000027,C01,재가장기요양기관 방문요양,1,0,2,0,0,0,0,0,0,0,27,0,0
34574000027,C02,재가장기요양기관 방문목욕,1,0,1,0,0,0,0,0,0,0,25,0,1
34574000037,C01,재가장기요양기관 방문요양,1,0,1,0,0,0,0,0,0,0,29,0,0
34574000037,C02,재가장기요양기관 방문목욕,1,0,1,0,0,0,0,0,0,0,20,0,0
34574000043,C01,재가장기요양기관 방문요양,1,0,2,0,0,0,0,0,0,0,44,0,0
34574000043,C02,재가장기요양기관 방문목욕,1,0,2,0,0,0,0,0,0,0,23,0,0
34575000018,C01,재가장기요양기관 방문요양,1,0,1,0,0,0,0,0,0,0,18,0,0
34575000018,C02,재가장기요양기관 방문목욕,1,0,1,0,0,0,0,0,0,0,18,0,0
34575000019,C01,재가장기요양기관 방문요양,1,0,4,0,0,0,0,0,0,0,58,0,0
34575000019,C02,재가장기요양기관 방문목욕,1,0,4,0,0,0,0,0,0,0,54,0,0
34575000024,C01,재가장기요양기관 방문요양,1,0,0,0,0,0,0,0,0,0,24,0,0
34575000024,C02,재가장기요양기관 방문목욕,1,0,0,0,0,0,0,0,0,0,2,0,0
34575000025,C01,재가장기요양기관 방문요양,1,0,2,0,0,0,0,0,0,0,62,0,0
34575000025,C02,재가장기요양기관 방문목욕,1,0,2,0,0,0,0,0,0,0,61,0,0
34575000028,C06,재가장기요양기관 복지용구,1,0,0,0,0,0,0,0,0,0,0,0,0
34575000035,C06,재가장기요양기관 복지용구,1,0,0,0,0,0,0,0,0,0,0,0,0
34575000047,C01,재가장기요양기관 방문요양,1,0,1,0,0,0,0,0,0,0,15,0,0
34575000047,C02,재가장기요양기관 방문목욕,1,0,1,0,0,0,0,0,0,0,6,0,0
34575000048,C01,재가장기요양기관 방문요양,1,0,2,0,0,0,0,0,0,0,22,0,0
34575000048,C02,재가장기요양기관 방문목욕,1,0,2,0,0,0,0,0,0,0,22,0,0
34575000054,C01,재가장기요양기관 방문요양,1,0,4,0,0,0,0,0,0,0,73,0,0
34575000054,C02,재가장기요양기관 방문목욕,1,0,4,0,0,0,0,0,0,0,30,0,0
34575000055,C01,재가장기요양기관 방문요양,1,0,1,0,0,0,0,0,0,0,77,0,0
34575000055,C02,재가장기요양기관 방문목욕,1,0,1,0,0,0,0,0,0,0,67,0,0
34575000056,C01,재가장기요양기관 방문요양,1,0,1,0,0,0,0,0,0,0,26,0,0
34575000056,C02,재가장기요양기관 방문목욕,1,0,0,0,0,0,0,0,0,0,13,0,0
34575000056,C03,재가장기요양기관 주야간보호,1,0,1,0,0,0,1,0,0,0,8,0,0
34575000062,C01,재가장기요양기관 방문요양,1,0,2,0,0,0,0,0,0,0,27,0,0
34575000062,C02,재가장기요양기관 방문목욕,1,0,2,0,0,0,0,0,0,0,26,0,0
34577000011,C01,재가장기요양기관 방문요양,1,0,0,0,0,0,0,0,0,0,6,0,0
34577000011,C02,재가장기요양기관 방문목욕,0,0,0,0,0,0,0,0,0,0,0,0,0
34577000011,C03,재가장기요양기관 주야간보호,1,0,1,0,0,0,1,0,0,0,1,0,0
34577000014,C01,재가장기요양기관 방문요양,1,0,0,0,0,0,0,0,0,0,5,0,0
34577000014,C02,재가장기요양기관 방문목욕,0,0,0,0,0,0,0,0,0,0,0,0,0
34577000017,C01,재가장기요양기관 방문요양,1,0,0,0,0,0,0,0,0,0,5,0,0
34577000017,C02,재가장기요양기관 방문목욕,0,0,0,0,0,0,0,0,0,0,0,0,0
34577000020,C06,재가장기요양기관 복지용구,1,0,0,0,0,0,0,0,0,0,0,0,0
34577000024,C01,재가장기요양기관 방문요양,1,0,2,0,0,0,0,0,0,0,53,0,0
34577000024,C02,재가장기요양기관 방문목욕,1,0,0,0,0,0,0,0,0,0,17,0,0
34577000025,C06,재가장기요양기관 복지용구,1,0,0,0,0,0,0,0,0,0,0,0,0
34577000027,C01,재가장기요양기관 방문요양,1,0,2,0,0,0,0,0,0,0,23,0,0
34577000027,C02,재가장기요양기관 방문목욕,1,0,2,0,0,0,0,0,0,0,21,0,0
34577000028,C01,재가장기요양기관 방문요양,1,0,2,0,0,0,0,0,0,0,44,0,0
34577000028,C02,재가장기요양기관 방문목욕,1,0,2,0,0,0,0,0,0,0,44,0,0
34577000029,C01,재가장기요양기관 방문요양,1,0,1,0,0,0,0,0,0,0,37,0,0
34577000029,C02,재가장기요양기관 방문목욕,0,0,0,0,0,0,0,0,0,0,0,0,0
34577000031,C01,재가장기요양기관 방문요양,1,0,1,0,0,0,0,0,0,0,33,0,0
34577000031,C02,재가장기요양기관 방문목욕,1,0,1,0,0,0,0,0,0,0,19,0,0
34577000037,C01,재가장기요양기관 방문요양,1,0,2,0,0,0,0,0,0,0,20,0,1
34577000037,C02,재가장기요양기관 방문목욕,1,0,2,0,0,0,0,0,0,0,9,0,0
34577000038,C01,재가장기요양기관 방문요양,1,0,2,0,0,0,0,0,0,0,22,0,0
34577000038,C02,재가장기요양기관 방문목욕,1,0,2,0,0,0,0,0,0,0,8,0,0
34577000040,C01,재가장기요양기관 방문요양,1,0,1,0,0,0,0,0,0,0,13,0,0
34577000040,C02,재가장기요양기관 방문목욕,1,0,0,0,0,0,0,0,0,0,9,0,0
34577000042,C01,재가장기요양기관 방문요양,1,0,2,0,0,0,0,0,0,0,36,0,0
34577000042,C02,재가장기요양기관 방문목욕,1,0,3,0,0,0,0,0,0,0,29,0,0
34577000044,C01,재가장기요양기관 방문요양,1,0,2,0,0,0,0,0,0,0,41,0,0
34577000044,C02,재가장기요양기관 방문목욕,1,0,0,0,0,0,0,0,0,0,4,0,0
34577000046,C01,재가장기요양기관 방문요양,1,0,2,0,0,0,0,0,0,0,20,0,0
34577000046,C02,재가장기요양기관 방문목욕,1,0,2,0,0,0,0,0,0,0,16,0,0
34577000047,C01,재가장기요양기관 방문요양,1,0,4,0,0,0,0,0,0,0,68,0,0
34577000047,C02,재가장기요양기관 방문목욕,1,0,4,0,0,0,0,0,0,0,11,0,0
34577000051,C03,재가장기요양기관 주야간보호,1,0,1,0,0,0,1,0,0,0,2,0,0
34579000025,C01,재가장기요양기관 방문요양,1,0,1,0,0,0,0,0,0,0,30,0,0
34579000025,C02,재가장기요양기관 방문목욕,1,0,0,0,0,0,0,0,0,0,8,0,0
34579000026,C06,재가장기요양기관 복지용구,1,0,0,0,0,0,0,0,0,0,0,0,0
34579000029,C01,재가장기요양기관 방문요양,1,0,0,0,0,0,0,0,0,0,9,0,0
34579000029,C02,재가장기요양기관 방문목욕,1,0,0,0,0,0,0,0,0,0,9,0,0
34579000038,C01,재가장기요양기관 방문요양,1,0,1,0,0,0,0,0,0,0,23,0,0
34579000038,C02,재가장기요양기관 방문목욕,1,0,1,0,0,0,0,0,0,0,8,0,0
34579000039,C03,재가장기요양기관 주야간보호,1,0,3,0,0,0,1,0,0,0,13,0,0
34579000039,C05,재가장기요양기관 방문간호,1,0,0,0,0,0,0,0,0,0,0,0,0
34579000039,I31,주야간보호내치매전담1실,0,0,0,0,0,0,0,0,0,0,3,0,0
34579000046,C01,재가장기요양기관 방문요양,1,0,2,0,0,0,0,0,0,0,37,0,0
34579000046,C02,재가장기요양기관 방문목욕,1,0,2,0,0,0,0,0,0,0,3,0,0
34579000051,C01,재가장기요양기관 방문요양,1,0,2,0,0,0,0,0,0,0,39,0,0
34579000051,C02,재가장기요양기관 방문목욕,1,0,0,0,0,0,0,0,0,0,3,0,0
34579000053,C01,재가장기요양기관 방문요양,1,0,1,0,0,0,0,0,0,0,32,0,0
34579000053,C02,재가장기요양기관 방문목욕,1,0,0,0,0,0,0,0,0,0,19,0,0
34579000056,C01,재가장기요양기관 방문요양,1,0,0,0,0,0,0,0,0,0,0,0,0
34579000056,C02,재가장기요양기관 방문목욕,0,0,0,0,0,0,0,0,0,0,0,0,0
34579000056,C03,재가장기요양기관 주야간보호,0,0,0,0,0,0,0,0,0,0,0,0,0
34579000058,C01,재가장기요양기관 방문요양,1,0,2,0,0,0,0,0,0,0,50,0,0
34579000058,C02,재가장기요양기관 방문목욕,1,0,0,0,0,0,0,0,0,0,5,0,0
34579000064,C01,재가장기요양기관 방문요양,0,0,0,0,0,0,0,0,0,0,0,0,0
34579000064,C02,재가장기요양기관 방문목욕,0,0,0,0,0,0,0,0,0,0,0,0,0
34579000064,C03,재가장기요양기관 주야간보호,1,0,2,0,0,0,1,0,0,0,7,0,0
34579000077,C01,재가장기요양기관 방문요양,1,0,1,0,0,0,0,0,0,0,16,0,0
34579000077,C02,재가장기요양기관 방문목욕,1,0,0,0,0,0,0,0,0,0,5,0,0
34579000080,C01,재가장기요양기관 방문요양,1,0,2,0,0,0,0,0,0,0,31,0,0
34579000080,C02,재가장기요양기관 방문목욕,1,0,1,0,0,0,0,0,0,0,8,0,0
34579000082,C01,재가장기요양기관 방문요양,1,0,3,0,0,0,0,0,0,0,34,0,0
34579000082,C02,재가장기요양기관 방문목욕,1,0,3,0,0,0,0,0,0,0,12,0,1
34579000083,C01,재가장기요양기관 방문요양,1,0,2,0,0,0,0,0,0,0,39,0,0
34579000083,C02,재가장기요양기관 방문목욕,1,0,0,0,0,0,0,0,0,0,6,0,0
34579000085,C01,재가장기요양기관 방문요양,1,0,4,0,0,0,0,0,0,0,42,0,0
34579000085,C02,재가장기요양기관 방문목욕,1,0,4,0,0,0,0,0,0,0,7,0,0
34579000086,C06,재가장기요양기관 복지용구,1,0,0,0,0,0,0,0,0,0,0,0,0
34579000089,C01,재가장기요양기관 방문요양,1,0,3,0,0,0,0,0,0,0,32,0,0
34579000089,C02,재가장기요양기관 방문목욕,1,0,2,0,0,0,0,0,0,0,16,0,0
34579000090,C01,재가장기요양기관 방문요양,1,0,2,0,0,0,0,0,0,0,32,0,0
34579000090,C02,재가장기요양기관 방문목욕,1,0,0,0,0,0,0,0,0,0,5,0,0
34579000091,C01,재가장기요양기관 방문요양,1,0,2,0,0,0,0,0,0,0,26,0,0
34579000091,C02,재가장기요양기관 방문목욕,1,0,1,0,0,0,0,0,0,0,14,0,0
34579000092,C01,재가장기요양기관 방문요양,1,0,2,0,0,0,0,0,0,0,26,0,0
34579000092,C02,재가장기요양기관 방문목욕,0,0,0,0,0,0,0,0,0,0,2,0,0
34579000096,C01,재가장기요양기관 방문요양,1,0,2,0,0,0,0,0,0,0,38,0,0
34579000096,C02,재가장기요양기관 방문목욕,1,0,0,0,0,0,0,0,0,0,0,0,0
34579000097,C01,재가장기요양기관 방문요양,1,0,2,0,0,0,0,0,0,0,22,0,0
34579000097,C02,재가장기요양기관 방문목욕,0,0,0,0,0,0,0,0,0,0,4,0,0
34579000098,C01,재가장기요양기관 방문요양,1,0,2,0,0,0,0,0,0,0,33,0,0
34579000098,C02,재가장기요양기관 방문목욕,0,0,0,0,0,0,0,0,0,0,5,0,0
34580000023,C06,재가장기요양기관 복지용구,1,0,0,0,0,0,0,0,0,0,1,0,0
34580000026,C01,재가장기요양기관 방문요양,1,0,1,0,0,0,0,0,0,0,25,0,0
34580000026,C02,재가장기요양기관 방문목욕,1,0,1,0,0,0,0,0,0,0,4,0,0
34580000040,C01,재가장기요양기관 방문요양,1,0,4,0,0,0,0,0,0,0,74,0,0
34580000040,C02,재가장기요양기관 방문목욕,1,0,0,0,0,0,0,0,0,0,7,0,2
34580000043,C01,재가장기요양기관 방문요양,1,0,1,0,0,0,0,0,0,0,64,0,0
34580000043,C02,재가장기요양기관 방문목욕,1,0,2,0,0,0,0,0,0,0,66,0,0
34580000096,C01,재가장기요양기관 방문요양,1,0,1,0,0,0,0,0,0,0,20,0,1
34580000096,C02,재가장기요양기관 방문목욕,1,0,0,0,0,0,0,0,0,0,3,0,0
34580000100,C06,재가장기요양기관 복지용구,1,0,0,0,0,0,0,0,0,0,0,0,0
34580000106,C01,재가장기요양기관 방문요양,1,0,1,0,0,0,0,0,0,0,27,0,0
34580000106,C02,재가장기요양기관 방문목욕,0,0,0,0,0,0,0,0,0,0,0,0,0
34580000107,C01,재가장기요양기관 방문요양,1,0,1,0,0,0,0,0,0,0,22,0,0
34580000107,C02,재가장기요양기관 방문목욕,1,0,1,0,0,0,0,0,0,0,3,0,0
34580000107,C03,재가장기요양기관 주야간보호,1,0,2,0,0,0,2,0,0,0,6,0,0
34580000113,C01,재가장기요양기관 방문요양,1,0,1,0,0,0,0,0,0,0,36,0,0
34580000113,C02,재가장기요양기관 방문목욕,1,0,0,0,0,0,0,0,0,0,14,0,0
34580000114,C01,재가장기요양기관 방문요양,0,0,0,0,0,0,0,0,0,0,0,0,0
34580000114,C02,재가장기요양기관 방문목욕,0,0,0,0,0,0,0,0,0,0,0,0,0
34580000114,C06,재가장기요양기관 복지용구,1,0,0,0,0,0,0,0,0,0,0,0,0
34580000118,C01,재가장기요양기관 방문요양,1,1,0,0,0,0,0,0,0,0,3,0,1
34580000118,C02,재가장기요양기관 방문목욕,0,0,0,0,0,0,0,0,0,0,0,0,0
34580000127,C01,재가장기요양기관 방문요양,1,0,1,0,0,0,0,0,0,0,22,0,0
34580000127,C02,재가장기요양기관 방문목욕,0,0,0,0,0,0,0,0,0,0,0,0,0
34580000129,C01,재가장기요양기관 방문요양,1,0,2,0,0,0,0,0,0,0,17,0,0
34580000129,C02,재가장기요양기관 방문목욕,1,0,0,0,0,0,0,0,0,0,4,0,0
34580000131,C01,재가장기요양기관 방문요양,1,0,1,0,0,0,0,0,0,0,27,0,0
34580000131,C02,재가장기요양기관 방문목욕,1,0,1,0,0,0,0,0,0,0,10,0,0
34580000133,C01,재가장기요양기관 방문요양,0,0,0,0,0,0,0,0,0,0,0,0,0
34580000133,C05,재가장기요양기관 방문간호,1,0,0,0,0,5,2,0,0,0,0,0,0
34580000134,C01,재가장기요양기관 방문요양,0,0,0,0,0,0,0,0,0,0,0,0,0
34580000134,C02,재가장기요양기관 방문목욕,0,0,0,0,0,0,0,0,0,0,0,0,0
34580000134,C06,재가장기요양기관 복지용구,1,0,0,0,0,0,0,0,0,0,0,0,0
34580000141,C01,재가장기요양기관 방문요양,1,0,2,0,0,0,0,0,0,0,61,0,0
34580000141,C02,재가장기요양기관 방문목욕,1,0,1,0,0,0,0,0,0,0,2,0,0
34580000146,C01,재가장기요양기관 방문요양,1,0,1,0,0,0,0,0,0,0,30,0,0
34580000146,C02,재가장기요양기관 방문목욕,1,0,1,0,0,0,0,0,0,0,29,0,0
34580000146,C03,재가장기요양기관 주야간보호,1,0,2,0,0,0,2,0,0,0,11,0,0
34580000148,C01,재가장기요양기관 방문요양,1,0,2,0,0,0,0,0,0,0,39,0,0
34580000148,C02,재가장기요양기관 방문목욕,1,0,0,0,0,0,0,0,0,0,2,0,0
34611000019,C01,재가장기요양기관 방문요양,1,0,1,0,0,0,0,0,0,0,37,0,2
34611000019,C02,재가장기요양기관 방문목욕,0,0,0,0,0,0,0,0,0,0,0,0,0
34611000026,C01,재가장기요양기관 방문요양,1,0,2,0,0,0,0,0,0,0,29,0,0
34611000026,C02,재가장기요양기관 방문목욕,0,0,0,0,0,0,0,0,0,0,0,0,0
34611000026,C05,재가장기요양기관 방문간호,1,0,2,0,0,3,1,0,0,0,0,0,0
34611000041,C01,재가장기요양기관 방문요양,1,0,1,0,0,0,0,0,0,0,65,0,0
34611000041,C02,재가장기요양기관 방문목욕,1,0,0,0,0,0,0,0,0,0,3,0,0
34611000041,C05,재가장기요양기관 방문간호,0,0,0,0,0,0,0,0,0,0,0,0,0
34611000042,C06,재가장기요양기관 복지용구,0,0,0,0,0,0,0,0,0,0,0,0,0
34611000052,C01,재가장기요양기관 방문요양,1,0,0,0,0,0,0,0,0,0,3,0,0
34611000052,C02,재가장기요양기관 방문목욕,1,0,0,0,0,0,0,0,0,0,3,0,0
34611000056,C06,재가장기요양기관 복지용구,1,0,0,0,0,0,0,0,0,0,0,0,0
34611000058,C01,재가장기요양기관 방문요양,1,0,1,0,0,0,0,0,0,0,29,0,0
34611000058,C02,재가장기요양기관 방문목욕,0,0,0,0,0,0,0,0,0,0,0,0,0
34611000065,C01,재가장기요양기관 방문요양,1,0,4,0,0,0,0,0,0,0,123,0,0
34611000065,C02,재가장기요양기관 방문목욕,0,0,0,0,0,0,0,0,0,0,0,0,0
34611000067,C01,재가장기요양기관 방문요양,1,0,1,0,0,0,0,0,0,0,24,0,0
34611000067,C02,재가장기요양기관 방문목욕,0,0,0,0,0,0,0,0,0,0,0,0,0
34611000081,C01,재가장기요양기관 방문요양,1,0,3,0,0,0,0,0,0,0,65,0,0
34611000081,C02,재가장기요양기관 방문목욕,1,0,2,0,0,0,0,0,0,0,66,0,0
34611000087,C01,재가장기요양기관 방문요양,1,0,3,0,0,0,0,0,0,0,78,0,0
34611000087,C02,재가장기요양기관 방문목욕,0,0,0,0,0,0,0,0,0,0,0,0,0
34611000092,C06,재가장기요양기관 복지용구,1,0,0,0,0,0,0,0,0,0,0,0,4
34611000097,C01,재가장기요양기관 방문요양,1,0,2,0,0,0,0,0,0,0,31,0,0
34611000097,C02,재가장기요양기관 방문목욕,1,0,0,0,0,0,0,0,0,0,0,0,0
34611000097,C06,재가장기요양기관 복지용구,0,0,0,0,0,0,0,0,0,0,0,0,0
34611000102,C01,재가장기요양기관 방문요양,1,0,4,0,0,0,0,0,0,0,52,0,0
34611000102,C02,재가장기요양기관 방문목욕,0,0,0,0,0,0,0,0,0,0,0,0,0
34611000103,C06,재가장기요양기관 복지용구,1,0,0,0,0,0,0,0,0,0,0,0,0
34611000111,C01,재가장기요양기관 방문요양,1,0,0,0,0,0,0,0,0,0,26,0,0
34611000111,C02,재가장기요양기관 방문목욕,1,0,0,0,0,0,0,0,0,0,6,0,0
34611000114,C06,재가장기요양기관 복지용구,1,0,1,0,0,0,0,0,0,0,0,0,0
34611000117,C03,재가장기요양기관 주야간보호,1,0,1,0,0,3,0,0,1,0,2,2,0
34611000123,C01,재가장기요양기관 방문요양,1,0,1,0,0,0,0,0,0,0,34,0,0
34611000123,C02,재가장기요양기관 방문목욕,0,0,0,0,0,0,0,0,0,0,0,0,0
34611000132,C01,재가장기요양기관 방문요양,1,0,1,0,0,0,0,0,0,0,35,0,0
34611000132,C02,재가장기요양기관 방문목욕,0,0,0,0,0,0,0,0,0,0,0,0,0
34611000138,C06,재가장기요양기관 복지용구,1,0,0,0,0,0,0,0,0,0,0,0,0
34611000141,C01,재가장기요양기관 방문요양,1,0,3,0,0,0,0,0,0,0,66,0,0
34611000141,C02,재가장기요양기관 방문목욕,1,0,0,0,0,0,0,0,0,0,13,0,0
34611000145,C01,재가장기요양기관 방문요양,1,0,0,0,0,0,0,0,0,0,19,0,0
34611000145,C02,재가장기요양기관 방문목욕,1,0,0,0,0,0,0,0,0,0,9,0,0
34611000150,C01,재가장기요양기관 방문요양,1,0,3,0,0,0,0,0,0,0,59,0,0
34611000150,C02,재가장기요양기관 방문목욕,0,0,0,0,0,0,0,0,0,0,0,0,0
34611000156,C06,재가장기요양기관 복지용구,1,0,0,0,0,0,0,0,0,0,0,0,0
34611000158,C01,재가장기요양기관 방문요양,1,0,2,0,0,0,0,0,0,0,35,0,0
34611000158,C02,재가장기요양기관 방문목욕,0,0,0,0,0,0,0,0,0,0,0,0,0
34611000160,C01,재가장기요양기관 방문요양,1,0,2,0,0,0,0,0,0,0,51,0,0
34611000160,C02,재가장기요양기관 방문목욕,0,0,0,0,0,0,0,0,0,0,0,0,0
34611000170,C01,재가장기요양기관 방문요양,1,0,2,0,0,0,0,0,0,0,20,0,0
34611000170,C02,재가장기요양기관 방문목욕,1,0,0,0,0,0,0,0,0,0,3,0,0
34611000171,C01,재가장기요양기관 방문요양,1,0,1,0,0,0,0,0,0,0,51,0,0
34611000171,C02,재가장기요양기관 방문목욕,0,0,0,0,0,0,0,0,0,0,0,0,0
34611000172,C01,재가장기요양기관 방문요양,1,0,0,0,0,0,0,0,0,0,16,0,0
34611000176,C01,재가장기요양기관 방문요양,1,0,0,0,0,0,0,0,0,0,48,0,0
34611000176,C02,재가장기요양기관 방문목욕,0,0,0,0,0,0,0,0,0,0,16,0,0
34611000178,C01,재가장기요양기관 방문요양,1,0,0,0,0,0,0,0,0,0,17,0,0
34611000178,C02,재가장기요양기관 방문목욕,1,0,0,0,0,0,0,0,0,0,15,0,0
34611000179,C01,재가장기요양기관 방문요양,1,0,1,0,0,0,0,0,0,0,43,0,0
34611000181,C06,재가장기요양기관 복지용구,1,0,0,0,0,0,0,0,0,0,0,0,0
34611000185,C01,재가장기요양기관 방문요양,1,0,1,0,0,0,0,0,0,0,31,0,0
34611000185,C02,재가장기요양기관 방문목욕,0,0,0,0,0,0,0,0,0,0,0,0,0
34611000186,C01,재가장기요양기관 방문요양,1,0,1,0,0,0,0,0,0,0,53,0,0
34611000186,C02,재가장기요양기관 방문목욕,1,0,0,0,0,0,0,0,0,0,2,0,0
34611000192,C01,재가장기요양기관 방문요양,1,0,2,0,0,0,0,0,0,0,44,0,0
34611000195,C06,재가장기요양기관 복지용구,1,0,0,0,0,0,0,0,0,0,0,0,0
34611000196,C01,재가장기요양기관 방문요양,1,0,0,0,0,0,0,0,0,0,23,0,0
34611000199,C01,재가장기요양기관 방문요양,1,0,1,0,0,0,0,0,0,0,81,0,1
34611000199,C02,재가장기요양기관 방문목욕,0,0,0,0,0,0,0,0,0,0,0,0,0
34611000201,C01,재가장기요양기관 방문요양,0,0,1,0,0,0,0,0,0,0,1,0,0
34611000201,C02,재가장기요양기관 방문목욕,0,0,0,0,0,0,0,0,0,0,1,0,0
34611000208,C01,재가장기요양기관 방문요양,1,0,0,0,0,0,0,0,0,0,12,0,0
34611000208,C02,재가장기요양기관 방문목욕,1,0,0,0,0,0,0,0,0,0,0,0,0
34611000215,C01,재가장기요양기관 방문요양,1,0,3,0,0,0,0,0,0,0,44,0,0
34611000215,C02,재가장기요양기관 방문목욕,0,0,0,0,0,0,0,0,0,0,0,0,0
34611000222,C01,재가장기요양기관 방문요양,1,0,1,0,0,0,0,0,0,0,40,0,0
34611000222,C02,재가장기요양기관 방문목욕,0,0,0,0,0,0,0,0,0,0,0,0,0
34611000224,C01,재가장기요양기관 방문요양,1,0,1,0,0,0,0,0,0,0,51,0,0
34611000224,C02,재가장기요양기관 방문목욕,1,0,0,0,0,0,0,0,0,0,9,0,0
34611000228,C01,재가장기요양기관 방문요양,1,0,2,0,0,0,0,0,0,0,43,0,0
34611000238,C01,재가장기요양기관 방문요양,1,0,2,0,0,0,0,0,0,0,31,0,0
34611000238,C02,재가장기요양기관 방문목욕,1,0,2,0,0,0,0,0,0,0,31,0,0
34611000249,C01,재가장기요양기관 방문요양,1,0,0,0,0,0,0,0,0,0,15,0,0
34611000249,C02,재가장기요양기관 방문목욕,1,0,0,0,0,0,0,0,0,0,15,0,0
34611000252,C01,재가장기요양기관 방문요양,1,0,0,0,0,0,0,0,0,0,6,0,0
34611000252,C02,재가장기요양기관 방문목욕,0,0,0,0,0,0,0,0,0,0,0,0,0
34611000252,C05,재가장기요양기관 방문간호,0,0,0,0,0,0,0,0,0,0,0,0,0
34611000253,C01,재가장기요양기관 방문요양,1,0,2,0,0,0,0,0,0,0,40,0,0
34611000253,C02,재가장기요양기관 방문목욕,1,0,0,0,0,0,0,0,0,0,12,0,0
34611000259,C01,재가장기요양기관 방문요양,1,0,2,0,0,0,0,0,0,0,44,0,0
34611000259,C02,재가장기요양기관 방문목욕,0,0,0,0,0,0,0,0,0,0,0,0,0
34611000263,C01,재가장기요양기관 방문요양,1,0,4,0,0,0,0,0,0,0,85,0,0
34611000263,C02,재가장기요양기관 방문목욕,1,0,4,0,0,0,0,0,0,0,10,0,0
34613000041,C06,재가장기요양기관 복지용구,1,0,0,0,0,0,0,0,0,0,0,0,0
34613000046,C01,재가장기요양기관 방문요양,1,0,2,0,0,0,0,0,0,0,44,0,0
34613000059,C01,재가장기요양기관 방문요양,1,0,1,0,0,0,0,0,0,0,23,0,0
34613000077,C01,재가장기요양기관 방문요양,3,0,1,0,0,3,0,0,0,0,130,0,0
34613000077,C02,재가장기요양기관 방문목욕,1,0,0,0,0,0,0,0,0,0,99,0,0
34613000077,C05,재가장기요양기관 방문간호,2,0,0,0,0,3,0,0,0,0,0,0,0
34613000107,C01,재가장기요양기관 방문요양,1,0,4,0,0,0,0,0,0,0,90,0,0
34613000108,C01,재가장기요양기관 방문요양,1,0,1,0,0,0,0,0,0,0,65,0,0
34613000108,C02,재가장기요양기관 방문목욕,0,0,0,0,0,0,0,0,0,0,6,0,0
34613000108,C03,재가장기요양기관 주야간보호,1,0,1,0,0,0,1,0,0,0,2,0,0
34613000114,C01,재가장기요양기관 방문요양,1,0,3,0,0,0,0,0,0,0,74,0,0
34613000114,C02,재가장기요양기관 방문목욕,1,0,0,0,0,0,0,0,0,0,2,0,0
34613000115,C01,재가장기요양기관 방문요양,1,0,0,0,0,0,0,0,0,0,8,0,0
34613000115,C02,재가장기요양기관 방문목욕,0,0,0,0,0,0,0,0,0,0,23,0,0
34613000119,C01,재가장기요양기관 방문요양,1,0,0,0,0,0,0,0,0,0,4,0,0
34613000131,C01,재가장기요양기관 방문요양,1,0,3,0,0,0,0,0,0,0,64,0,0
34613000131,C02,재가장기요양기관 방문목욕,1,0,0,0,0,0,0,0,0,0,2,0,0
34613000136,C06,재가장기요양기관 복지용구,1,0,0,0,0,0,0,0,0,0,0,0,0
34613000138,C01,재가장기요양기관 방문요양,1,0,2,0,0,0,0,0,0,0,36,0,0
34613000138,C02,재가장기요양기관 방문목욕,1,0,0,0,0,0,0,0,0,0,3,0,0
34613000148,C01,재가장기요양기관 방문요양,1,0,3,0,0,0,0,0,0,0,82,0,0
