longTermAdminSym_request,adminPttnCd_request,siDoCd_request,siGunGuCd_request,adminNm_request,resultCode,resultMsg,adminPttnCd,hmpgAddr,longTermAdminSym,pkngEquip,tfMth
11130500172,G31,11,305,강북실버종합복지센터,00,NORMAL SERVICE.,G31,010-3526-0323(대표자 휴대전화번호),11130500172,1층 24대 주차공간 완비,"1. 지하철: 미아역 3번출구 도보 7분2. 버스- 강북실버종합복지센터 앞 하차: 마을버스 강북04- 미아역 신일중고 앞 하차: 간선 101, 102, 106, 107, 108, 120, 130, 140, 141, 142, 148, 150, 151, 153, 160, 710 / 도보 7분 거리                                        지선 1144 / 도보 7분 거리3. 자가용: 미아역(도봉로) -> 솔매로 300m -> 오패산로 50m -> 강북실버종합복지센터"
11120000010,G32,11,200,시립동부노인전문요양센터,00,NORMAL SERVICE.,G32,www.dbsc.or.kr,11120000010,장애인 지정 주차장 포함 총 88대 가능,상왕십리역 2번 출구에서 성동구보건소 방향으로 도보 7분거리
11123000381,G32,11,230,시립동대문실버케어센터,00,NORMAL SERVICE.,G32,동대문실버케어센터.com,11123000381,"15대, 장애인 주차 1대",청량리역 1호선 경춘선 6번 출구 도보 9분청량리역 경의중앙선 경춘선 2번 출구 도보 12분
11126000271,G32,11,260,서울시립중랑노인전문요양원,00,NORMAL SERVICE.,G32,www.jns-center.or.kr,11126000271,- 요양원 지하 1층(차단기 통과후 좌측으로 직진),"1) 승용차 - 망우사거리 지나 동부제일병원 삼거리 좌회전 300m 진입 후 오른쪽에 위치해 있습니다. - 북부간선도로 구리 방향으로 진행 -> 신내 I.C 내려서 -> 신내차량기지 방향으로 좌회전     하셔서 1km 직진 하시면 좌측편 송곡고등학교 지나 50m 앞에 위치하고 있습니다.2) 버스  - 북부병원이나 경남아파트 정류장에 하차하시면 바로 요양원(주황색 건물)이 보입니다. - 간선버스(파란색) : 262, 270 - 지선버스(초록색) : 2234 - 시외버스 : 703) 지하철 - 경의중앙선 승차 -> 양원역 하차 2번출구, 송곡고등학교 뒷편에 위치(주황색 건물)"
11138000065,G32,11,380,붓다마을,00,NORMAL SERVICE.,G32,www.idw.or.kr,11138000065,주차장 이용가능 (장애인 지정 주차장 포함)기계식 주차:  40대 주차 가능 공터 주차: 10-12대 주차 가능,"■ 대중교통 이용시 :  1. 지하철 3,6호선 연신내역 3번출구, 하나은행 앞 연서시장 버스정류소에서 701번,709번,7211번 버스 승차, 인덕원(하나고,삼천사 입구)하차, 도보 5분2. 지하철 3호선 구파발역 3번 출구 7211번,7723번 버스 승차 인덕원(하나고,삼천사 입구)하차, 도보 5분 ■ 자가용 이용시 :1. (시내 방향에서) 연신내 사거리 우회전->은평경찰서 방향 직진->진관사 방향으로 직진->진관사 입구에서 우회전2. (구파발 방향에서) 구파발역 방향으로 진입->뉴타운 · 북한산성 방향->삼천사 방향으로 우회전, 진관사 입구에서 좌회전."
11144000012,G32,11,440,시립서부노인전문요양센터,00,NORMAL SERVICE.,G32,www.seobusilver.or.kr,11144000012,54대 주차가능(지상/지하) - 환경친화적자동차 2면 / 가족배려주차장 5면 / 장애인 2면 / 전기차 충전소 1면 포함,◎ 대중교통 이용시[지하철] - 6호선 마포구청 1번출구 100M직진후 우회전 (도보4분) [버스] - 간선 : 271 710 - 지선 : 7011 - 순환 : 8777 (주말) - 마을 : 마포08◎ 자가용 이용시 강변북로 → 마포구청방향 → 좌측 월드컵경기장방향 진입로 → 월드컵경기장 삼거리 우회전 → 마포종합행정타운 주차장 진입(우측 본 센터 건물 지하주차장)내부순환 성산방향 → 성산IC → 마포구청역 사거리 우회전 → 마포종합행정타운 주차장 진입(우측 본 센터 건물 지하주차장)주차장 진입시 구청주차장과 본 센터 주차장은 별도 입니다. 이용에 착오 없으시길 바랍니다.
11120000010,G33,11,200,시립동부노인전문요양센터,00,NORMAL SERVICE.,G33,www.dbsc.or.kr,11120000010,장애인 지정 주차장 포함 총 88대 가능,상왕십리역 2번 출구에서 성동구보건소 방향으로 도보 7분거리
11123000381,G33,11,230,시립동대문실버케어센터,00,NORMAL SERVICE.,G33,동대문실버케어센터.com,11123000381,"15대, 장애인 주차 1대",청량리역 1호선 경춘선 6번 출구 도보 9분청량리역 경의중앙선 경춘선 2번 출구 도보 12분
11138000065,G33,11,380,붓다마을,00,NORMAL SERVICE.,G33,www.idw.or.kr,11138000065,주차장 이용가능 (장애인 지정 주차장 포함)기계식 주차:  40대 주차 가능 공터 주차: 10-12대 주차 가능,"■ 대중교통 이용시 :  1. 지하철 3,6호선 연신내역 3번출구, 하나은행 앞 연서시장 버스정류소에서 701번,709번,7211번 버스 승차, 인덕원(하나고,삼천사 입구)하차, 도보 5분2. 지하철 3호선 구파발역 3번 출구 7211번,7723번 버스 승차 인덕원(하나고,삼천사 입구)하차, 도보 5분 ■ 자가용 이용시 :1. (시내 방향에서) 연신내 사거리 우회전->은평경찰서 방향 직진->진관사 방향으로 직진->진관사 입구에서 우회전2. (구파발 방향에서) 구파발역 방향으로 진입->뉴타운 · 북한산성 방향->삼천사 방향으로 우회전, 진관사 입구에서 좌회전."
11144000012,G33,11,440,시립서부노인전문요양센터,00,NORMAL SERVICE.,G33,www.seobusilver.or.kr,11144000012,54대 주차가능(지상/지하) - 환경친화적자동차 2면 / 가족배려주차장 5면 / 장애인 2면 / 전기차 충전소 1면 포함,◎ 대중교통 이용시[지하철] - 6호선 마포구청 1번출구 100M직진후 우회전 (도보4분) [버스] - 간선 : 271 710 - 지선 : 7011 - 순환 : 8777 (주말) - 마을 : 마포08◎ 자가용 이용시 강변북로 → 마포구청방향 → 좌측 월드컵경기장방향 진입로 → 월드컵경기장 삼거리 우회전 → 마포종합행정타운 주차장 진입(우측 본 센터 건물 지하주차장)내부순환 성산방향 → 성산IC → 마포구청역 사거리 우회전 → 마포종합행정타운 주차장 진입(우측 본 센터 건물 지하주차장)주차장 진입시 구청주차장과 본 센터 주차장은 별도 입니다. 이용에 착오 없으시길 바랍니다.
11174000422,G33,11,740,시립강동실버케어센터,00,NORMAL SERVICE.,G33,http://www.gangdongcare.com,11174000422,주차시설: 총 20대(장애인전용포함) - 지상,"<대중교통 이용시>- 5호선 명일역 3번 출구에서 537m- 버스 340 동부기술교육원, 장애인종합복지관에서 하차"
11120000010,G34,11,200,시립동부노인전문요양센터,00,NORMAL SERVICE.,G34,www.dbsc.or.kr,11120000010,장애인 지정 주차장 포함 총 88대 가능,상왕십리역 2번 출구에서 성동구보건소 방향으로 도보 7분거리
11120000010,G35,11,200,시립동부노인전문요양센터,00,NORMAL SERVICE.,G35,www.dbsc.or.kr,11120000010,장애인 지정 주차장 포함 총 88대 가능,상왕십리역 2번 출구에서 성동구보건소 방향으로 도보 7분거리
11120000010,G36,11,200,시립동부노인전문요양센터,00,NORMAL SERVICE.,G36,www.dbsc.or.kr,11120000010,장애인 지정 주차장 포함 총 88대 가능,상왕십리역 2번 출구에서 성동구보건소 방향으로 도보 7분거리
11120000010,G37,11,200,시립동부노인전문요양센터,00,NORMAL SERVICE.,G37,www.dbsc.or.kr,11120000010,장애인 지정 주차장 포함 총 88대 가능,상왕십리역 2번 출구에서 성동구보건소 방향으로 도보 7분거리
11120000010,G38,11,200,시립동부노인전문요양센터,00,NORMAL SERVICE.,G38,www.dbsc.or.kr,11120000010,장애인 지정 주차장 포함 총 88대 가능,상왕십리역 2번 출구에서 성동구보건소 방향으로 도보 7분거리
21111000066,H31,11,110,보현데이케어센터,00,NORMAL SERVICE.,H31,http://cafe.daum.net/bhdaycare,21111000066,주차가능합니다.,"- 지하철 : 지하철 3호선 경복궁역 3번 출구 전방 100m버스정류소 일반버스 1711, 1020 환승 →               화정박물관앞 하차 → 서울부동산앞 마을버스 8003번→ 청련사 입구              지하철 5호선 광화문역 2번 출구 버스정류소 일반버스 1711, 1020 환승 →               화정박물관앞 하차 → 서울부동산앞 마을버스 8003번→ 청련사 입구- 버  스 : 7211, 1711, 1020, 153, 110, 8153 화정박물관(혹은 갑을씨티텔)앞 하차 →               서울부동산앞 마을버스 8003번 환승 → 청련사 입구"
21114000036,H31,11,140,신당데이케어센터,00,NORMAL SERVICE.,H31,www.borisudaycare.com,21114000036,- 건물 1층 주차장 이용가능하나 협소함- 주차장 이용 희망 시 사전에 연락 요망,"<지하철> 5, 6호선 이용시 : 청구역 1번 출구로 나와 약수역 방향으로 직진 200m 바우미우 동물병원과 GS주유소 사이 골목으로 우회전 (도보 5분) 3호선 이용 시 : 약수역 2번 출구로 나와 직진 300m / GS주유소 지나 좌회전 (도보 7분)<버 스>142번, 147번, 7212번, 6211번  신당동(청구역)하차"
21120000068,H31,11,200,구립성수1가2동서울숲데이케어센터,00,NORMAL SERVICE.,H31,http://www.tnv4488.co.kr,21120000068,센터 건물(공공복합청사) 지하 2층에 주차 이용 가능(공간 협소)센터 인근 거주자 공영주차장(방문주차-유료) 이용 가능,"지하철 : 2호선 뚝섬역 8번출구 도보 5분, 분당선 서울숲역 4번출구 도보 3분버   스 : 초록버스(간선) : 2413, 2224, 2012             파랑버스(지선) : 410(성동구민체육센터 앞에서 하차 도보 1분거리)"
21130500237,H31,11,305,사회복지법인 운가자비원 운가데이케어센터,00,NORMAL SERVICE.,H31,운가데이케어센터.com,21130500237,센터 입구 차량 1대 주차 가능합니다. 주차 공간이 협소하니 방문시 전화로 주차공간 문의 부탁드립니다,"지하철: 우이신설선 가오리역 1번 출구 -> 100m버스: 104번, 109번, 144번, 1120번, 1218번 가오리역 하차 -> 100m(가오리사거리 우이동 방향 100m 지점에서 세븐일레븐 편의점 뒷 건물)"
21141000342,H32,11,410,구립가재울데이케어센터,00,NORMAL SERVICE.,H32,https://blog.naver.com/gajaeuldaycare,21141000342,5면(장애인주차구역 1면 포함),경의중앙 가좌역 4번출구 도보 260m
21159000283,H32,11,590,굿모닝동작데이케어센터,00,NORMAL SERVICE.,H32,굿모닝동작데이케어센터.kr,21159000283,차량 1대 주차 가능,"1. 지하철 이용① 지하철7호선 신대방삼거리역 1번 출구 약 440m 직진방향 도보(7분)② 지하철7호선 장승배기역 5번 출구로 나와 신대방삼거리역 방면으로 직진 → 약 740m 직진방향 도보(15분)③ 지하철1,9호선 노량진역 5번 출구로 나와 장승배기 방면으로 1.6km 직진방향 도보(25분)2. 버스 이용① 동작02번, 동작11번 : 장승배기역 5번 출구로 나와 뒤쪽으로 직진(성약국 방면) → 7호선 장승배기역 5번출구[20851]승차 → 쌍용아파트[20862] 하차 후 맞은편 건물 4층② 152번, 504번, 753번, 5516번, 642번 : 장승배기역 4번 출구로 나와 신협방면으로 100m 도보(1분) → 장승배기역 정류장 [20151] → 성대시장 [20147] 하차 → 쌍용스윗닷홈아파트 방면으로 360m 도보(5분)③ 152번, 504번, 654번, 5516번, 5536번 :  노량진역 2번 출구로 나와 노량진역 정류장까지 200m 도보(3분) → 노량진역 정류장[20115] 승차 → 상도초등학교 입구[20150] 하차 후 280m 도보(4분)"
11138000217,M31,11,380,노블케어스,00,NORMAL SERVICE.,M31,어르신.kr//,11138000217,"전면, 후면 주차가능, 주차타워 및 건물뒤 주차장",역촌역 4번 출구에서 서부병원으로 400미터 도보 약 8분응암역 3번 출구에서 이마트 지나서 약 800미터 도보 13분서부경찰서 버스정류장 (12-203 ) 에서 20미터
11130500229,S41,11,305,사랑나눔요양원2,00,NORMAL SERVICE.,S41,http//:www.ymsilver.net,11130500229,주차 시설 있음,지하철: 미아역 8번 출입구에서 수유시장쪽으로 약500M에 위치버  스: 수유시장 하차 후 수유시장을 마주 보며 왼쪽에 위치 (파크랜드건물 4층)
11141000170,S41,11,410,중앙실버노인요양공동생활가정,00,NORMAL SERVICE.,S41,www.noin9191.com,11141000170,없음. 주차불가,"지하철 충정로역 2호선 (3번출구)지하철 충정로역 5호선 (9번출구)간선 172, 603, 외지선 7011,7017 외"
11168000127,S41,11,680,구립대치노인요양센터,00,NORMAL SERVICE.,S41,www.gndcsenior.org,11168000127,주차 2대 가능,선릉역 1번출구 → 던킨도너츠 선릉역점까지 약374m 이동(테헤란로) → 던킨도너츠선릉역점 앞에서 오른쪽 방향으로 우회전 → 서울특별시 강남구 대치동 901번지 4호 구립대치노인복지센터까지 약300m 직진 이동(역삼로69길)
12911000006,A03,12,210,아가페실버센터,00,NORMAL SERVICE.,A03,www.gjw.or.kr/agapesilver/,12911000006,법인 주차장 이용가능,"동구청:봉선37,수완49,지원52,운림54,,금남57,금남58,석곡87,518,1187,지원152 전남여고:봉선37,수완49,운림54,송암74,두암81,518,석곡87,지원52,지원152,419 살레시오고:순환01,지원15,진월17,봉선27,일곡28,운림35,금호36,금남55,문흥80,999아가페실버센터(동구노인종합복지관):송암74,두암81,1187"
12911000013,A03,12,210,꽃메요양원,00,NORMAL SERVICE.,A03,www.gjw.or.kr/hyoone,12911000013,마을입구 공용주차장과 시설주차장이 마련되어 있습니다.,"▶ 승용차 이용- 광주대쪽 → 효덕초교 → 리체아파트(직진) → 광주희망원 → 기독정신병원 앞(우회전) →   굴다리→본원- 봉선동쪽 → 용산터널(직진) → 지원동쪽(남구청)으로 순환도로진입로(순환도로를 타시      면  안됩니다) → 화산마을(우회전, 굴다리 반대편) → 본원- 지원동쪽 (소태역)→ 용산초교 → 호반아파트 → 기독정신병원(좌회전)→굴다리→본원▶버스이용봉선 27, 송정 98▶지하철이용- 소태역하차→ 용산초교 → 호반아파트 → 기독정신병원(좌회전)→굴다리 →본원"
12911000022,A03,12,210,천혜경로원,00,NORMAL SERVICE.,A03,http://cafe.daum.net/chunhyecafe,12911000022,종사자 및 방문객 차량 20대 주차 가능.,"동광주 톨게이트 진출후 문흥 IC 진출하, 제2순환도로 진입 후 학운IC로 진출 남광주방향으로 직진 (약15분소요)시외버스터미널 및 광주역에서 택시로 약20분소요시내버스 : 첨단09, 지원15, 지원25, 지원35, 지원45, 지원50, 지원51,                 지원52, 지원54, 지원150, 지원151, 지원152지하철 : 증심사입구역 학동삼거리하차  3번 출구"
12911000052,A03,12,210,용연실버빌,00,NORMAL SERVICE.,A03,http://gjw.or.kr/yysilvervill/,12911000052,차량10대 주차 할 수 있음.,"승용차 이용시- 광주에서 화순방향으로 진직 후 구 너릿재 터널 지나기 전 제2수원지, 용연정수장 방향으로 좌회전 진입 대중교통 이용시 - 버스 52  탑승 후 요양원 앞에서 하차 - 버스 52-1 탑승 용연마을에서 하차 후 492m 도보  - 버스 150,151,152 화순방면 버스 이용 후 선교 정류장에서 하차 후 전화(233-8575)"
