"longTermAdminSym","adminNm","adminPttnCd","siDoCd","siGunGuCd","longTermPeribRgtDt","stpRptDt"
"32714000530","서부재가노인복지센터","C01","27","140","20190701","20190701"
"32714000530","서부재가노인복지센터","C02","27","140","20190701","20190701"
"32726000200","신달구벌요양복지센터","C01","27","260","20130524","20130524"
"32726000205","효연재가장기요양센터","C01","27","260","20130816","20130816"
"32726000210","길메디칼","C06","27","260","20140303","20140228"
"32726000221","나래재가노인복지센터","C01","27","260","20141215","20141215"
"32726000221","나래재가노인복지센터","C02","27","260","20141215","20141215"
"32726000226","가은재가장기요양기관","C01","27","260","20150511","20150511"
"32726000226","가은재가장기요양기관","C02","27","260","20150511","20150511"
"32726000229","초심재활주간보호센터","C01","27","260","20150811","20150811"
"32726000229","초심재활주간보호센터","C03","27","260","20150811","20150811"
"32726000237","청심재가노인복지센터","C01","27","260","20160330","20160330"
"32726000240","기쁨재가장기요양기관","C01","27","260","20160503","20160503"
"32726000241","사랑채재가복지센터","C01","27","260","20160516","20160516"
"32726000241","사랑채재가복지센터","C02","27","260","20160516","20160516"
"32726000241","사랑채재가복지센터","C05","27","260","20160516","20160516"
"32726000245","한빛재가노인복지센터","C01","27","260","20160901","20160901"
"32726000246","평화재가노인복지센터","C01","27","260","20160930","20160930"
"32726000246","평화재가노인복지센터","C02","27","260","20160930","20160930"
"32726000250","(주)또하나의가족 경북센터","C06","27","260","20161031","20161031"
"32726000252","(주)동산메디케어","C06","27","260","20161108","20161108"
"32726000253","김기백재가노인복지센터","C02","27","260","20161121","20161121"
"32726000256","효자재가복지센터","C01","27","260","20161201","20161201"
"32729000244","수메디칼","C06","27","290","20111012","20111012"
"32729000246","종려노인복지센터","C01","27","290","20111027","20111027"
"32729000265","가야노인복지센터","C01","27","290","20120725","20120725"
"32729000265","가야노인복지센터","C05","27","290","20120725","20120725"
"32729000268","안심재가노인요양복지센터","C01","27","290","20120904","20120904"
"32729000273","효마루노인복지센터","C01","27","290","20121012","20121012"
"32729000274","동산요양노인복지센터","C01","27","290","20121112","20121112"
"32729000288","사랑지기365노인복지센터","C01","27","290","20130506","20130506"
"32729000288","사랑지기365노인복지센터","C02","27","290","20130506","20130506"
"32729000292","누리케어","C01","27","290","20130730","20130730"
"32729000294","협동노인복지센터","C01","27","290","20130822","20130822"
"32729000297","소망실버홈재가장기요양기관","C03","27","290","20131016","20131016"
"32729000301","로사재가노인복지센터","C01","27","290","20131226","20131226"
"32729000302","심청이노인복지센터","C01","27","290","20131230","20131230"
"32729000302","심청이노인복지센터","C03","27","290","20131230","20131230"
"32729000304","대양메디케어노인복지센터","C01","27","290","20140127","20140127"
"32729000316","참조은재가노인복지센터","C01","27","290","20140611","20140611"
"32729000316","참조은재가노인복지센터","C02","27","290","20140611","20140611"
"32729000317","대한메디케어","C06","27","290","20140617","20140617"
"32729000323","효드림재가복지센터","C01","27","290","20140901","20140901"
"32729000325","단군재가복지센터","C01","27","290","20141103","20141103"
"32729000325","단군재가복지센터","C02","27","290","20141103","20141103"
"32723000117","강산재가복지센터","C01","27","230","20090928","20090928"
"32723000120","편안한재가복지센터","C01","27","230","20091015","20091014"
"32723000120","편안한재가복지센터","C02","27","230","20091015","20091014"
"32771000063","마실재가센터","C01","27","710","20100120","20100120"
"32771000063","마실재가센터","C03","27","710","20100120","20100120"
"32771000069","늘푸른노인복지센터","C03","27","710","20100401","20100401"
"32771000096","서재재가장기요양센터","C01","27","710","20121023","20121023"
"32771000096","서재재가장기요양센터","C02","27","710","20121023","20121023"
"32771000111","다사랑재활복지센터","C03","27","710","20131226","20131226"
"32771000123","달성노인복지센터","C01","27","710","20150113","20150113"
"32771000123","달성노인복지센터","C02","27","710","20150113","20150113"
"32771000126","누리노인복지센터","C01","27","710","20150423","20150423"
"32771000126","누리노인복지센터","C02","27","710","20150423","20150423"
"32771000128","성심힐링재가노인복지센터","C03","27","710","20150508","20150508"
"32771000131","다사효재가노인복지센터","C03","27","710","20150720","20150720"
"32771000132","동행재가요양센터","C01","27","710","20150720","20150720"
"32771000137","효성재가노인복지센터","C01","27","710","20160801","20160801"
"32771000137","효성재가노인복지센터","C02","27","710","20160801","20160801"
"32771000138","가람재가복지센터","C01","27","710","20160906","20160906"
"32771000138","가람재가복지센터","C02","27","710","20160906","20160906"
"32771000147","(the)더드림노인복지센터","C01","27","710","20170728","20170728"
"32771000147","(the)더드림노인복지센터","C02","27","710","20170728","20170728"
"32771000147","(the)더드림노인복지센터","C05","27","710","20170728","20170728"
"32771000148","서재요양원주간보호센터","C03","27","710","20170825","20170825"
"32771000150","효성재가장기요양센터","C01","27","710","20170912","20170912"
"32771000150","효성재가장기요양센터","C02","27","710","20170912","20170912"
"32771000152","화원요양원 부설 재가장기요양기관","C01","27","710","20171124","20171124"
"32771000152","화원요양원 부설 재가장기요양기관","C03","27","710","20171124","20171124"
"32771000157","대한노인주간보호센터","C03","27","710","20180228","20180228"
"32771000158","대한노인복지센터","C03","27","710","20180228","20180228"
"32771000161","스마일시니어 다온 재가복지센터","C01","27","710","20180419","20180419"
"32771000161","스마일시니어 다온 재가복지센터","C02","27","710","20180419","20180419"
"32771000162","사랑나눔 재가복지센터","C01","27","710","20180525","20180525"
"32771000163","예손노인복지센터","C01","27","710","20180726","20180726"
"32723000501","북대구종합복지센터","C01","27","230","20190613","20190613"
"32723000501","북대구종합복지센터","C02","27","230","20190613","20190613"
"32723000503","굿모닝재가복지센터","C01","27","230","20190708","20190708"
"32723000503","굿모닝재가복지센터","C02","27","230","20190708","20190708"
"32723000504","행복한방문요양센터","C01","27","230","20190901","20190901"
"32723000504","행복한방문요양센터","C05","27","230","20190901","20190901"
"32723000505","행복한세상노인복지센터","C01","27","230","20190901","20190901"
"32723000505","행복한세상노인복지센터","C03","27","230","20190901","20190901"
"32723000506","원대주간보호센터2","C01","27","230","20190901","20190901"
"32723000506","원대주간보호센터2","C03","27","230","20190901","20190901"
"32723000508","대구재가노인복지센터","C01","27","230","20190911","20190911"
"32723000509","다품재가노인복지센터","C01","27","230","20190911","20190911"
"32723000510","황금재가방문요양센터","C01","27","230","20190916","20190916"
"32723000510","황금재가방문요양센터","C02","27","230","20190916","20190916"
"32726000256","효자재가복지센터","C03","27","260","20161201","20161201"
"32726000258","(A)비지팅엔젤스 대구수성지점","C01","27","260","20170106","20170106"
"32726000258","(A)비지팅엔젤스 대구수성지점","C02","27","260","20170106","20170106"
"32726000259","동감재가노인복지센터","C01","27","260","20170201","20170201"
"32726000259","동감재가노인복지센터","C02","27","260","20170201","20170201"
"32726000263","(주)진명해피케어 시지지점","C01","27","260","20170301","20170301"
"12723000172","효심요양원","A03","27","230","20101202","20101202"
"12723000177","새볕실버빌","A03","27","230","20101228","20101228"
"12723000196","e-편한요양센터","A03","27","230","20110812","20110812"
"12723000216","엘림실버요양원","A04","27","230","20111220","20111220"
"12723000240","상록수재활복지센터1","A04","27","230","20120701","20120701"
"12723000244","행복한백세요양원","A03","27","230","20120806","20120806"
"12723000245","e-햇살복지센터","A04","27","230","20120913","20120913"
"12723000259","호산실버타운","A03","27","230","20130515","20130515"
"12723000266","성림효사랑실버타운","A03","27","230","20130805","20130805"
"12723000277","강산노인요양센터","A04","27","230","20131108","20131108"
"12723000304","효신노인복지센터","A04","27","230","20141001","20141001"
"12723000315","강북실버타운","A03","27","230","20141223","20141223"
"12723000317","해뜨는요양원1","A04","27","230","20141231","20141231"
